episode,episode_reward,episode_is,completed,steps,epsilon,strategy,is_twap
0,-128.97333333333566,101.93999999999903,1,60,0.0,last_minute,0
1,-143.6433333333339,-18.390000000010787,1,60,0.0,last_minute,0
2,-97.42333333333275,45.3899999999976,1,60,0.0,last_minute,0
3,-90.06333333333217,38.029999999992015,1,60,0.0,last_minute,0
4,-72.64333333333391,0.6099999999804595,1,60,0.0,last_minute,0
5,-99.23333333333042,52.199999999999136,1,60,0.0,last_minute,0
6,-140.34333333334556,98.3099999999979,1,60,0.0,last_minute,0
7,-72.93333333332751,10.89999999999236,1,60,0.0,last_minute,0
8,-107.3833333333537,0.3500000000116188,1,60,0.0,last_minute,0
9,-92.91333333333799,35.88000000000591,1,60,0.0,last_minute,0
10,-143.82333333334148,36.789999999996326,1,60,0.0,last_minute,0
11,-113.93333333332751,111.89999999999145,1,60,0.0,last_minute,0
12,-139.7233333333502,142.69000000001597,1,60,0.0,last_minute,0
13,-110.18333333332751,103.1499999999852,1,60,0.0,last_minute,0
14,-78.91333333332344,-63.120000000012055,1,60,0.0,last_minute,0
15,-106.23333333331587,39.199999999993906,1,60,0.0,last_minute,0
16,-130.82333333332693,153.78999999998655,1,60,0.0,last_minute,0
17,-84.7533333333345,62.71999999999878,1,60,0.0,last_minute,0
18,-96.77333333335312,29.740000000003874,1,60,0.0,last_minute,0
19,-86.59333333334556,49.560000000013815,1,60,0.0,last_minute,0
20,-108.5533333333374,-33.4800000000115,1,60,0.0,last_minute,0
21,-103.15333333332867,71.11999999999341,1,60,0.0,last_minute,0
22,-85.38333333333915,48.34999999999923,1,60,0.0,last_minute,0
23,-118.62333333331529,-8.410000000012019,1,60,0.0,last_minute,0
24,-67.57333333334148,10.540000000005989,1,60,0.0,last_minute,0
25,-118.81333333333217,11.779999999987467,1,60,0.0,last_minute,0
26,-89.19333333332227,57.15999999998189,1,60,0.0,last_minute,0
27,-109.87333333332984,72.83999999998514,1,60,0.0,last_minute,0
28,-94.51333333332926,12.479999999996494,1,60,0.0,last_minute,0
29,-78.86333333333508,31.829999999985148,1,60,0.0,last_minute,0
30,-117.84333333334556,110.81000000001495,1,60,0.0,last_minute,0
31,-69.97333333333566,17.939999999995848,1,60,0.0,last_minute,0
32,-110.2133333333118,78.17999999998904,1,60,0.0,last_minute,0
33,-123.11333333334963,141.08000000000231,1,60,0.0,last_minute,0
34,-78.44333333333682,66.41000000000474,1,60,0.0,last_minute,0
35,-88.84333333334556,-28.189999999995052,1,60,0.0,last_minute,0
36,-108.10333333332576,76.0699999999872,1,60,0.0,last_minute,0
37,-97.03333333333333,69.99999999999318,1,60,0.0,last_minute,0
38,-77.31333333333217,-54.72000000001742,1,60,0.0,last_minute,0
39,-96.94333333333682,34.909999999996444,1,60,0.0,last_minute,0
40,-107.07333333335603,65.04000000001042,1,60,0.0,last_minute,0
41,-73.03333333334788,-58.9999999999975,1,60,0.0,last_minute,0
42,-91.06333333333217,-20.970000000005484,1,60,0.0,last_minute,0
43,-102.99333333332518,10.959999999982983,1,60,0.0,last_minute,0
44,-85.7933333333572,8.760000000009427,1,60,0.0,last_minute,0
45,-70.56333333333217,-21.47000000000787,1,60,0.0,last_minute,0
46,-108.22333333335021,101.19000000000256,1,60,0.0,last_minute,0
47,-122.84333333331645,80.8099999999854,1,60,0.0,last_minute,0
48,-112.90333333332867,40.869999999998186,1,60,0.0,last_minute,0
49,-96.03333333334788,78.99999999999352,1,60,0.0,last_minute,0
50,-98.98333333333042,-8.050000000011437,1,60,0.0,last_minute,0
51,-128.69333333333682,51.65999999998405,1,60,0.0,last_minute,0
52,-98.39333333334847,86.3599999999991,1,60,0.0,last_minute,0
53,-130.73333333331587,168.69999999998697,1,60,0.0,last_minute,0
54,-75.18333333334206,58.1499999999977,1,60,0.0,last_minute,0
55,-96.62333333334439,19.58999999999378,1,60,0.0,last_minute,0
56,-79.49333333335429,47.460000000000946,1,60,0.0,last_minute,0
57,-84.78333333333333,-62.25000000000591,1,60,0.0,last_minute,0
58,-78.28333333331878,-8.750000000020464,1,60,0.0,last_minute,0
59,-106.19333333332227,129.15999999998462,1,60,0.0,last_minute,0
60,-110.07333333332693,-46.96000000001277,1,60,0.0,last_minute,0
61,-89.15333333332867,32.11999999999193,1,60,0.0,last_minute,0
62,-67.2633333333147,-34.77000000002306,1,60,0.0,last_minute,0
63,-122.04333333334264,115.00999999998385,1,60,0.0,last_minute,0
64,-112.53333333333333,110.50000000000182,1,60,0.0,last_minute,0
65,-108.14333333333391,41.11000000000331,1,60,0.0,last_minute,0
66,-81.27333333333857,19.240000000010582,1,60,0.0,last_minute,0
67,-119.62333333332984,117.58999999999276,1,60,0.0,last_minute,0
68,-100.68333333331296,43.64999999998531,1,60,0.0,last_minute,0
69,-95.12333333334439,118.09000000000935,1,60,0.0,last_minute,0
70,-84.10333333334032,62.07000000000562,1,60,0.0,last_minute,0
71,-81.40333333332867,-0.6300000000010186,1,60,0.0,last_minute,0
72,-94.72333333332111,67.6899999999847,1,60,0.0,last_minute,0
73,-95.18333333332751,-6.850000000000023,1,60,0.0,last_minute,0
74,-145.6233333333444,133.5899999999981,1,60,0.0,last_minute,0
75,-92.8333333333508,-44.20000000000357,1,60,0.0,last_minute,0
76,-103.42333333333275,66.3899999999984,1,60,0.0,last_minute,0
77,-111.9233333333473,114.88999999998839,1,60,0.0,last_minute,0
78,-105.46333333335545,-36.56999999999755,1,60,0.0,last_minute,0
79,-122.0533333333374,130.0200000000018,1,60,0.0,last_minute,0
80,-81.24333333332518,-5.790000000018836,1,60,0.0,last_minute,0
81,-117.02333333333857,159.99000000000763,1,60,0.0,last_minute,0
82,-108.00333333334905,-29.030000000005884,1,60,0.0,last_minute,0
83,-102.48333333333042,50.449999999997885,1,60,0.0,last_minute,0
84,-80.63333333333915,88.59999999999957,1,60,0.0,last_minute,0
85,-88.00333333334905,60.969999999997526,1,60,0.0,last_minute,0
86,-172.3833333333246,165.35000000000366,1,60,0.0,last_minute,0
87,-101.07333333332693,19.039999999989732,1,60,0.0,last_minute,0
88,-94.52333333332402,-67.51000000001284,1,60,0.0,last_minute,0
89,-117.8833333333246,45.84999999998729,1,60,0.0,last_minute,0
90,-76.60333333334032,-10.429999999999495,1,60,0.0,last_minute,0
91,-79.76333333335836,62.73000000001616,1,60,0.0,last_minute,0
92,-98.49333333332518,61.45999999998253,1,60,0.0,last_minute,0
93,-92.70333333333159,95.66999999999837,1,60,0.0,last_minute,0
94,-96.97333333335021,94.94000000000824,1,60,0.0,last_minute,0
95,-87.44333333333682,110.41000000000167,1,60,0.0,last_minute,0
96,-81.3033333333374,29.27000000001101,1,60,0.0,last_minute,0
97,-87.7533333333345,85.71999999999491,1,60,0.0,last_minute,0
98,-89.54333333332809,87.50999999999465,1,60,0.0,last_minute,0
99,-108.95333333333159,16.919999999998936,1,60,0.0,last_minute,0
100,-108.27333333335312,36.24000000000649,1,60,0.0,last_minute,0
101,-82.81333333331762,15.779999999978145,1,60,0.0,last_minute,0
102,-99.56333333334672,117.53000000000213,1,60,0.0,last_minute,0
103,-95.08333333333624,23.049999999983584,1,60,0.0,last_minute,0
104,-73.18333333331296,11.149999999986449,1,60,0.0,last_minute,0
105,-84.0533333333374,-22.980000000003997,1,60,0.0,last_minute,0
106,-114.21333333332635,37.17999999999222,1,60,0.0,last_minute,0
107,-118.99333333333973,-28.039999999990073,1,60,0.0,last_minute,0
108,-129.5433333333281,47.509999999988395,1,60,0.0,last_minute,0
109,-152.49333333332518,165.45999999999594,1,60,0.0,last_minute,0
110,-113.8033333333374,-8.229999999997517,1,60,0.0,last_minute,0
111,-134.74333333333973,22.71000000000356,1,60,0.0,last_minute,0
112,-91.9633333333409,-35.0700000000046,1,60,0.0,last_minute,0
113,-108.8033333333374,106.76999999998316,1,60,0.0,last_minute,0
114,-170.55333333332285,148.51999999999066,1,60,0.0,last_minute,0
115,-93.69333333333682,-83.34000000000685,1,60,0.0,last_minute,0
116,-82.093333333331,-9.940000000000282,1,60,0.0,last_minute,0
117,-89.093333333331,52.05999999999733,1,60,0.0,last_minute,0
118,-153.32333333332693,171.28999999999905,1,60,0.0,last_minute,0
119,-120.99333333332518,73.95999999998537,1,60,0.0,last_minute,0
120,-86.36333333332053,-70.6700000000211,1,60,0.0,last_minute,0
121,-119.16333333333799,-62.870000000003756,1,60,0.0,last_minute,0
122,-121.24333333332518,24.2099999999823,1,60,0.0,last_minute,0
123,-81.35333333334032,4.320000000006985,1,60,0.0,last_minute,0
124,-66.3033333333374,9.270000000000778,1,60,0.0,last_minute,0
125,-97.62333333332984,-14.410000000012246,1,60,0.0,last_minute,0
126,-99.58333333332169,97.54999999998404,1,60,0.0,last_minute,0
127,-90.56333333334672,18.530000000012592,1,60,0.0,last_minute,0
128,-66.02333333332402,-11.010000000013065,1,60,0.0,last_minute,0
129,-88.91333333333799,46.879999999987376,1,60,0.0,last_minute,0
130,-71.45333333333159,-30.580000000000496,1,60,0.0,last_minute,0
131,-71.30333333332285,14.26999999998202,1,60,0.0,last_minute,0
132,-100.38333333333915,48.34999999999923,1,60,0.0,last_minute,0
133,-117.86333333332053,5.8299999999889,1,60,0.0,last_minute,0
134,-82.72333333332111,-39.31000000001461,1,60,0.0,last_minute,0
135,-82.95333333333159,45.9199999999953,1,60,0.0,last_minute,0
136,-94.51333333332926,52.48000000000275,1,60,0.0,last_minute,0
137,-95.45333333333159,63.41999999997938,1,60,0.0,last_minute,0
138,-97.31333333333217,5.279999999999063,1,60,0.0,last_minute,0
139,-78.15333333332867,-33.88000000001057,1,60,0.0,last_minute,0
140,-71.00333333331994,23.969999999977176,1,60,0.0,last_minute,0
141,-72.56333333333217,-14.47000000000287,1,60,0.0,last_minute,0
142,-66.27333333332402,-0.7600000000138607,1,60,0.0,last_minute,0
143,-93.74333333333973,61.71000000000504,1,60,0.0,last_minute,0
144,-140.13333333333915,193.09999999998695,1,60,0.0,last_minute,0
145,-117.60333333332576,115.56999999999107,1,60,0.0,last_minute,0
146,-85.22333333333566,28.190000000009263,1,60,0.0,last_minute,0
147,-90.22333333335021,13.190000000008695,1,60,0.0,last_minute,0
148,-167.67333333333275,180.6399999999968,1,60,0.0,last_minute,0
149,-87.15333333332867,-19.880000000014775,1,60,0.0,last_minute,0
150,-97.11333333333508,80.07999999999527,1,60,0.0,last_minute,0
151,-101.22333333332111,4.189999999979932,1,60,0.0,last_minute,0
152,-112.90333333332867,25.869999999997617,1,60,0.0,last_minute,0
153,-96.38333333333915,99.35000000000116,1,60,0.0,last_minute,0
154,-99.72333333332111,2.6899999999869806,1,60,0.0,last_minute,0
155,-75.70333333333159,8.670000000009281,1,60,0.0,last_minute,0
156,-76.11333333333508,59.07999999999447,1,60,0.0,last_minute,0
157,-72.64333333333391,0.6099999999946704,1,60,0.0,last_minute,0
158,-70.02333333332402,22.98999999999296,1,60,0.0,last_minute,0
159,-100.60333333334032,103.57000000000482,1,60,0.0,last_minute,0
160,-77.83333333332169,-4.200000000011528,1,60,0.0,last_minute,0
161,-155.98333333330132,118.9499999999839,1,60,0.0,last_minute,0
162,-68.24333333332518,-13.790000000014402,1,60,0.0,last_minute,0
163,-103.82333333334148,146.79000000000997,1,60,0.0,last_minute,0
164,-127.27333333332402,150.2399999999966,1,60,0.0,last_minute,0
165,-88.19333333333682,31.159999999999854,1,60,0.0,last_minute,0
166,-85.59333333334556,13.560000000012451,1,60,0.0,last_minute,0
167,-77.95333333333159,80.91999999999189,1,60,0.0,last_minute,0
168,-84.20333333334614,7.170000000002119,1,60,0.0,last_minute,0
169,-82.23333333333042,30.199999999993565,1,60,0.0,last_minute,0
170,-170.9933333333543,198.960000000028,1,60,0.0,last_minute,0
171,-72.52333333333857,15.489999999999782,1,60,0.0,last_minute,0
172,-76.40333333331412,14.369999999985339,1,60,0.0,last_minute,0
173,-126.72333333333566,84.68999999998061,1,60,0.0,last_minute,0
174,-86.74333333333973,44.71000000000913,1,60,0.0,last_minute,0
175,-75.16333333332344,23.129999999994766,1,60,0.0,last_minute,0
176,-80.18333333334206,-41.84999999999661,1,60,0.0,last_minute,0
177,-101.90333333332867,84.86999999999512,1,60,0.0,last_minute,0
178,-124.27333333332402,97.23999999998512,1,60,0.0,last_minute,0
179,-78.27333333335312,-23.759999999995784,1,60,0.0,last_minute,0
180,-80.3033333333374,98.26999999999941,1,60,0.0,last_minute,0
181,-69.14333333333391,-42.88999999999987,1,60,0.0,last_minute,0
182,-126.12333333332984,159.08999999999196,1,60,0.0,last_minute,0
183,-81.53333333334788,-20.49999999999841,1,60,0.0,last_minute,0
184,-90.83333333333624,58.80000000000507,1,60,0.0,last_minute,0
185,-89.63333333333915,-22.40000000000464,1,60,0.0,last_minute,0
186,-93.32333333332693,141.2899999999837,1,60,0.0,last_minute,0
187,-91.73333333334497,104.70000000000823,1,60,0.0,last_minute,0
188,-119.29333333332809,12.259999999983506,1,60,0.0,last_minute,0
189,-92.2533333333345,50.219999999981724,1,60,0.0,last_minute,0
190,-128.07333333332693,146.03999999998507,1,60,0.0,last_minute,0
191,-136.08333333333624,149.05000000000257,1,60,0.0,last_minute,0
192,-77.5533333333374,0.5199999999945248,1,60,0.0,last_minute,0
193,-76.38333333333915,-10.649999999998272,1,60,0.0,last_minute,0
194,-194.23333333333042,222.19999999997242,1,60,0.0,last_minute,0
195,-91.62333333332984,9.589999999988663,1,60,0.0,last_minute,0
196,-113.56333333333217,1.5300000000024738,1,60,0.0,last_minute,0
197,-105.43333333334206,-1.600000000010482,1,60,0.0,last_minute,0
198,-120.98333333333042,-31.05000000000757,1,60,0.0,last_minute,0
199,-80.51333333334381,3.479999999996153,1,60,0.0,last_minute,0
